"Material","Texto breve material","Lote","Data de lançamento","Qtd.  UM registro","Montante em MI","Tipo de movimento","Nome do usuário","Hora do registro","Data de entrada","Centro","Depósito","Item doc.material","Doc.material","Unid.prç.pedido","Referência","Centro custo","Fornecedor","Pedido","Item","Texto cab.documento","Motivo do movimento","Reserva",
"31_000028472","SHAVING 20 CS 20/32","","2026-02-03","-1","-8865.73","201","310008371","09:55:07","2026-02-03","3110","1070","1","4931173951","","","3100461","","","0","","0","1357344102",
"31_000021908","DISCO CORTE 115x1,0x22 AI ABF-4 P/ INOX","","2026-02-10","-40","-121.60","201","310004570","09:54:59","2026-02-10","3110","1070","1","4931604996","","","3100450","","","0","","0","1382670952",
"31_000021024","INSERTO TNGX 110308S-01020-WZ CBN010","","2026-01-16","-1","-635.70","201","310004565","09:54:58","2026-01-16","3110","1070","1","4930098532","","","3100161","","","0","","0","1365609731",
"31_000008221","FRESA ESP. MP3XBR0150N034T3  Ø3,0","","2026-01-22","-1","-274.18","201","310004071","09:54:27","2026-01-22","3110","1070","4","4930435228","","","3100473","","","0","","0","1369393969",
"31_000019586","FRESA ESP. ETMLN 4040-20-10-TH Ø4,0xR1,0","","2026-01-22","-1","-703.49","201","310004071","09:54:27","2026-01-22","3110","1070","3","4930435228","","","3100473","","","0","","0","1369393969",
"31_000027740","INSERTO CNMG 120408 MA UC5115","","2026-01-23","-2","-34.40","201","310004071","09:53:08","2026-01-23","3110","1070","1","4930503626","","","3100471","","","0","","0","1369852152",
"31_000014760","PORTA FERR.SVJNR 2525K-12F","","2026-02-04","-1","-511.06","201","310008371","09:52:42","2026-02-04","3110","1070","1","4931250185","","","3100155","","","0","","0","1378679795",
"31_000027012","PARAFUSO DE FIXAÇÃO DC 0621T","","2026-02-09","-2","-72.26","201","310008371","09:51:02","2026-02-09","3110","1070","1","4931526036","","","3100127","","","0","","0","1381548394",
"31_000029074","INSERTO TNMG 160412-RK MC5115","","2026-01-06","-2","-37.18","201","310004071","09:50:45","2026-01-06","3110","1070","1","4929495000","","","3100172","","","0","","0","1359633741",
"31_000001094","LIXA P/FERRO  60","","2026-01-14","-10","-29.30","201","310004565","09:47:50","2026-01-14","3110","1070","1","4929962133","","","3100450","","","0","","0","1364097224",
"31_000023293","CARACOL 20HE20/18 CR1G039339","","2026-02-27","-1","-5338.57","201","310004570","09:47:40","2026-02-27","3110","1070","1","4932623380","","","3100461","","","0","","0","1397807255",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-02-10","-8","-116.24","201","310004570","09:46:02","2026-02-10","3110","1070","1","4931604401","","","3100133","","","0","","0","1382673510",
"31_000025261","PORTA FERR. LGY2525-3T10","","2026-01-30","-1","-449.21","201","310008421","09:45:41","2026-01-30","3110","1070","1","4930903268","","","3100134","","","0","","0","1374867156",
"31_000018206","LOGOTIPO MARC. MÊS E ANO 2025 FI-251-CT","","2026-02-02","-5","-378.75","201","310008371","09:44:03","2026-02-02","3110","1070","1","4931100162","","","3100173","","","0","","0","0",
"31_000002995","REBOLO P.M 13x25 DR30 C187 haste 40x6,35","","2026-02-03","-1","-7.36","201","310008371","09:43:18","2026-02-03","3110","1070","1","4931173356","","","3100129","","","0","","0","1378091739",
"31_000019913","INSERTO TNGA 160408 AB 2010","","2026-01-26","-5","-206.10","201","310004071","09:43:01","2026-01-26","3110","1070","3","4930619498","","","3100161","","","0","","0","1371049034",
"31_000025811","INSERTO CNGA 120408 T7 WZ AB2010","","2026-01-26","-4","-197.28","201","310004071","09:43:01","2026-01-26","3110","1070","2","4930619498","","","3100161","","","0","","0","1371049034",
"31_000025845","INSERTO DNMG 150408 KM 3210","","2026-02-06","-2","-85.62","201","310008371","09:41:42","2026-02-06","3110","1070","1","4931401209","","","3100155","","","0","","0","1380066115",
"31_000023807","ELETRODO CAPILAR LATÃO Ø2,0 MULTICANAL","","2026-02-23","-4","-87.60","201","310004570","09:37:49","2026-02-23","3110","1070","2","4932319966","","","3100474","","","0","","0","1393549490",
"31_000001959","INSERTO TNGA 160408-HTI 05T","","2026-02-03","-5","-92.35","201","310008371","09:33:49","2026-02-03","3110","1070","1","4931172847","","","3100475","","","0","","0","1378073025",
"31_000001959","INSERTO TNGA 160408-HTI 05T","","2026-01-16","-5","-92.35","201","310004565","09:33:49","2026-01-16","3110","1070","3","4930097354","","","3100475","","","0","","0","1365598493",
"31_000028271","LOGOTIPO 008011/2019 INM. 32/54/55/73320","","2026-02-03","-1","-411.36","201","310008371","09:33:49","2026-02-03","3110","1070","2","4931172847","","","3100174","","","0","","0","1378073026",
"31_000028273","LOGOTIPO KWF E1 16T 2H54320 FI-008 CT","","2026-02-03","-1","-357.48","201","310008371","09:33:49","2026-02-03","3110","1070","3","4931172847","","","3100174","","","0","","0","1378073026",
"31_000000248","BROCA PARALELA AR  2,5MM DIN 338","","2026-01-19","-2","-6.82","201","310004071","09:31:49","2026-01-19","3110","1070","1","4930213928","","","3100450","","","0","","0","1366644480",
"31_000025460","BROCA MD Ø 12,5X45XD12X90L FUT TOP","","2026-01-30","-1","-217.69","201","310008421","09:31:24","2026-01-30","3110","1070","1","4930902667","","","3100129","","","0","","0","1374864389",
"31_000021024","INSERTO TNGX 110308S-01020-WZ CBN010","","2026-01-09","-1","-635.70","201","310004071","09:27:57","2026-01-09","3110","1070","1","4929705172","","","3100161","","","0","","0","1361174906",
"31_000021908","DISCO CORTE 115x1,0x22 AI ABF-4 P/ INOX","","2026-01-19","-20","-60.80","201","310004071","09:26:08","2026-01-19","3110","1070","1","4930213615","","","3100450","","","0","","0","1366644462",
"31_000001959","INSERTO TNGA 160408-HTI 05T","","2026-01-15","-10","-184.70","201","310004565","09:25:53","2026-01-15","3110","1070","1","4930031244","","","3100474","","","0","","0","1364587652",
"31_000027590","INSERTO VNMG 160408 MS MP9005","","2026-02-19","-1","-26.36","201","310004570","09:25:13","2026-02-19","3110","1070","1","4932133468","","","3100173","","","0","","0","1390958291",
"31_000006112","INSERTO PENTA 24N247 JO20 IC908","","2026-02-23","-1","-148.10","201","310002839","09:24:50","2026-02-23","3110","1070","3","4932319018","","","3100157","","","0","","0","1393520166",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-02-23","-3","-65.91","201","310002839","09:24:50","2026-02-23","3110","1070","5","4932319018","","","3100157","","","0","","0","1393520166",
"31_000018867","INSERTO SOMX 070305-DT IC808","","2026-02-23","-7","-352.45","201","310002839","09:24:50","2026-02-23","3110","1070","6","4932319018","","","3100157","","","0","","0","1393520166",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-02-23","-10","-367.20","201","310002839","09:24:50","2026-02-23","3110","1070","4","4932319018","","","3100157","","","0","","0","1393520166",
"31_000027455","INSERTO DGN 3102C IC 354","","2026-02-04","-2","-92.28","201","310008371","09:23:52","2026-02-04","3110","1070","1","4931248401","","","3100471","","","0","","0","1378679761",
"31_000023736","INSERTO WNMG 080408-MA MC6015","","2026-02-23","-5","-104.30","201","310004570","09:23:17","2026-02-23","3110","1070","3","4932319013","","","3100127","","","0","","0","1393520534",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-02-23","-5","-84.60","201","310004570","09:23:17","2026-02-23","3110","1070","1","4932319013","","","3100127","","","0","","0","1393520534",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-02-23","-8","-154.24","201","310004570","09:23:17","2026-02-23","3110","1070","2","4932319013","","","3100127","","","0","","0","1393520534",
"31_000001948","CHAVE TORX T-15 5680.049-01","","2026-01-17","-2","-33.58","201","310004071","09:21:09","2026-01-17","3110","1070","6","4930143855","","","3100142","","","0","","0","1365870477",
"31_000008855","CHAVE TORX T9/5 p/SVJNL-12","","2026-01-17","-2","-33.38","201","310004071","09:21:09","2026-01-17","3110","1070","9","4930143855","","","3100142","","","0","","0","1365870477",
"31_000012811","INSERTO TNMG 160408- TF IC908","","2026-01-17","-5","-116.30","201","310004071","09:21:09","2026-01-17","3110","1070","1","4930143855","","","3100142","","","0","","0","1365870477",
"31_000015193","CHAVE TORX  TKY08F","","2026-01-17","-2","-33.24","201","310004071","09:21:09","2026-01-17","3110","1070","7","4930143855","","","3100142","","","0","","0","1365870477",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-01-17","-8","-135.36","201","310004071","09:21:09","2026-01-17","3110","1070","3","4930143855","","","3100142","","","0","","0","1365870477",
"31_000027749","INSERTO SCMT 09T304-F1 CP500","","2026-01-17","-8","-285.12","201","310004071","09:21:09","2026-01-17","3110","1070","4","4930143855","","","3100142","","","0","","0","1365870477",
"31_000028713","INSERTO CCMT 060204E-FF2 TT010","","2026-01-17","-10","-216.30","201","310004071","09:21:09","2026-01-17","3110","1070","2","4930143855","","","3100142","","","0","","0","1365870477",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-17","-10","-192.80","201","310004071","09:21:09","2026-01-17","3110","1070","5","4930143855","","","3100142","","","0","","0","1365870477",
"31_000001959","INSERTO TNGA 160408-HTI 05T","","2026-02-19","-5","-92.35","201","310004570","09:20:15","2026-02-19","3110","1070","2","4932133244","","","3100474","","","0","","0","1390958053",
"31_000004803","BROCA MD 5,0 mm DIN 338 C/ EX-TREME","","2026-02-19","-2","-167.90","201","310004570","09:20:15","2026-02-19","3110","1070","4","4932133244","","","3100474","","","0","","0","1390958053",
"31_000006170","INSERTO TPGX 110308-HTI05T","","2026-02-19","-5","-83.40","201","310004570","09:20:15","2026-02-19","3110","1070","3","4932133244","","","3100474","","","0","","0","1390958053",
"31_000028621","FRESA HSLB 2060-100","","2026-02-19","-1","-150.52","201","310004570","09:20:15","2026-02-19","3110","1070","1","4932133244","","","3100474","","","0","","0","1390958053",
"31_000001089","DISCO DESB.4.1/2""x1/4''x7/8'' / 115x6,4","","2026-01-13","-6","-45.18","201","310004071","09:20:00","2026-01-13","3110","1070","1","4929888669","","","3100115","","","0","","0","1363398747",
"31_000021653","SHAVING 17 CS 17/1","","2026-01-13","-1","-10181.35","201","310004071","09:19:46","2026-01-13","3110","1070","1","4929888667","","","3100461","","","0","","0","1363418562",
"31_000013245","INSERTO TNMG 160408 SA UE6105","","2026-02-06","-5","-72.85","201","310008371","09:18:50","2026-02-06","3110","1070","2","4931399960","","","3100133","","","0","","0","1380050749",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-02-06","-9","-130.77","201","310008371","09:18:50","2026-02-06","3110","1070","1","4931399960","","","3100133","","","0","","0","1380050749",
"31_000011073","DISCO CORTE 7''x1/8''x7/8'' fab. ALCAR","","2026-01-13","-4","-32.52","201","310004071","09:18:13","2026-01-13","3110","1070","1","4929888620","","","3100115","","","0","","0","1363407678",
"31_000010613","BRUNIDOR SINT ( MS-20 ) 3,5x7,1x29,9x1,5","","2026-02-02","-8","-443.36","201","310008371","09:15:33","2026-02-02","3110","1070","1","4931098571","","","3100162","","","0","","0","1377070735",
"31_000011072","DISCO CORTE 4.1/2''x1/8''x7/8'' ALCAR","","2026-02-02","-20","-103.40","201","310002839","09:15:22","2026-02-02","3110","1070","1","4931098564","","","3100114","","","0","","0","1377064111",
"31_000028718","BRUNIDOR 3,5x8,65x30 MS025 S AB N60202","","2026-02-23","-8","-667.84","201","310002839","09:15:12","2026-02-23","3110","1070","1","4932318533","","","3100131","","","0","","0","1393520687",
"31_000001959","INSERTO TNGA 160408-HTI 05T","","2026-01-23","-8","-147.76","201","310004071","09:13:39","2026-01-23","3110","1070","1","4930501447","","","3100474","","","0","","0","1369833728",
"31_000004381","INSERTO VCMW 160408 HTI10","","2026-01-23","-10","-162.20","201","310004071","09:13:39","2026-01-23","3110","1070","2","4930501447","","","3100474","","","0","","0","1369833728",
"31_000001092","LIXA P/FERRO 100","","2026-01-23","-5","-15.40","201","310004071","09:11:59","2026-01-23","3110","1070","4","4930501289","","","3100444","","","0","","0","1369850404",
"31_000004381","INSERTO VCMW 160408 HTI10","","2026-02-05","-2","-32.44","201","310008371","09:11:47","2026-02-05","3110","1070","1","4931325967","","","3100161","","","0","","0","1379444259",
"31_000006112","INSERTO PENTA 24N247 JO20 IC908","","2026-02-26","-2","-296.20","201","310004071","09:11:01","2026-02-26","3110","1070","1","4932543861","","","3100157","","","0","","0","1396984867",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-02-26","-3","-65.91","201","310004071","09:11:01","2026-02-26","3110","1070","2","4932543861","","","3100157","","","0","","0","1396984867",
"31_000018867","INSERTO SOMX 070305-DT IC808","","2026-02-26","-6","-302.10","201","310004071","09:11:01","2026-02-26","3110","1070","3","4932543861","","","3100157","","","0","","0","1396984867",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-02-26","-8","-293.76","201","310004071","09:11:01","2026-02-26","3110","1070","4","4932543861","","","3100157","","","0","","0","1396984867",
"31_000004954","BROCA MD DIN-338 Ø8,4x75xD8,5x117L FUT","","2026-01-14","-1","-230.43","201","310004565","09:10:12","2026-01-14","3110","1070","1","4929960002","","","3100471","","","0","","0","1364081655",
"31_000028718","BRUNIDOR 3,5x8,65x30 MS025 S AB N60202","","2026-02-23","-8","-667.84","201","310002839","09:10:08","2026-02-23","3110","1070","1","4932318237","","","3100162","","","0","","0","1393512989",
"31_000028141","REBOLO ANEL 457X100X355,6-406,2X60 C/REB","","2026-01-28","-1","-3347.30","201","310008371","09:09:58","2026-01-28","3110","1070","1","4930763684","","","3100173","","","0","","0","1372975899",
"31_000027591","INSERTO TNMG 160412 RS MP9015","","2026-02-07","-6","-87.24","201","310004188","09:09:44","2026-02-07","3110","1070","1","4931451669","","","3100173","","","0","","0","1380557983",
"31_000028647","BRUNIDOR 3,5x7,1x30x1,5 B64/AZ/D/75","","2026-02-23","-8","-946.00","201","310002839","09:08:17","2026-02-23","3110","1070","1","4932318167","","","3100132","","","0","","0","1393519899",
"31_000011073","DISCO CORTE 7''x1/8''x7/8'' fab. ALCAR","","2026-02-26","-10","-81.30","201","310004071","09:07:52","2026-02-26","3110","1070","2","4932543680","","","3100116","","","0","","0","1396986434",
"31_000021908","DISCO CORTE 115x1,0x22 AI ABF-4 P/ INOX","","2026-02-26","-20","-60.80","201","310004071","09:07:52","2026-02-26","3110","1070","1","4932543680","","","3100116","","","0","","0","1396986434",
"31_000022920","INSERTO CCMT 09T308 MM MC7025","","2026-02-26","-5","-63.00","201","310004071","09:07:52","2026-02-26","3110","1070","3","4932543680","","","3100172","","","0","","0","1394963936",
"31_000019913","INSERTO TNGA 160408 AB 2010","","2026-01-10","-2","-82.44","201","310004071","09:03:27","2026-01-10","3110","1070","1","4929750828","","","3100161","","","0","","0","1361410166",
"31_000006116","PARAFUSO TPS43 M4x0,7xD5,4x10 60°","","2026-01-08","-2","-36.52","201","310004071","09:03:15","2026-01-08","3110","1070","4","4929633197","","","3100127","","","0","","0","1360781154",
"31_000023736","INSERTO WNMG 080408-MA MC6015","","2026-01-08","-2","-41.72","201","310004071","09:03:15","2026-01-08","3110","1070","3","4929633197","","","3100127","","","0","","0","1360781154",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-01-08","-2","-33.84","201","310004071","09:03:15","2026-01-08","3110","1070","1","4929633197","","","3100127","","","0","","0","1360781154",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-08","-2","-38.56","201","310004071","09:03:15","2026-01-08","3110","1070","2","4929633197","","","3100127","","","0","","0","1360781154",
"31_000028554","INSERTO CCGW 060208 NU BN2000","","2026-02-11","-3","-315.27","201","310008371","09:03:00","2026-02-11","3110","1070","1","4931677390","","","3100139","","","0","","0","1383605835",
"31_000022374","FRESA VF2XLBR 0100N120S06","","2026-02-05","-2","-298.30","201","310008371","09:02:51","2026-02-05","3110","1070","1","4931325359","","","3100475","","","0","","0","1379441031",
"31_000021908","DISCO CORTE 115x1,0x22 AI ABF-4 P/ INOX","","2026-01-16","-20","-60.80","201","310004565","09:02:30","2026-01-16","3110","1070","1","4930095418","","","3100441","","","0","","0","1365591881",
"31_000021908","DISCO CORTE 115x1,0x22 AI ABF-4 P/ INOX","","2026-01-16","-20","-60.80","201","310004565","09:02:15","2026-01-16","3110","1070","1","4930095417","","","3100441","","","0","","0","1365592077",
"31_000022920","INSERTO CCMT 09T308 MM MC7025","","2026-01-16","-5","-63.00","201","310004565","09:01:47","2026-01-16","3110","1070","2","4930095411","","","3100172","","","0","","0","1365591776",
